DealerNumber,LegancyDealerNumber,DealerFullName,DealerShortName,DiscountCode,PricingTypeCode,ProductFrom,TypeofServiceFrom,ReplacementProductType,SecondReplacementMethod,ReplacementPaymentMethodCode,InterestChargedCode,DateOfRecordEntry,DateOfLastMaintained,LastChangedEmployeeNumber,RecordActivityStatusFlag,CancellationProcessiongCode,AuditCreateDate,AuditType
68014,68014 A,COMPUTOWN,COMPUT,,1,2,2,0,0,1,,950620,961219,0,I,1,10:44.0,I
53646,53646 A,"COMPUTOWN, INC.",COMPUT,,1,1,2,0,0,2,,950622,951128,0,I,1,10:44.0,I
53677,53677 A,O'ROURKE ON SITE ACCOUNT,OROURK,,1,2,3,0,0,1,,950628,1000814,0,I,2,10:44.0,I
20085,20085 A,"LEROY & PRESTON COPY, NC.",LEROY,,1,2,3,2,0,1,,950628,980625,0,I,2,10:44.0,I
53671,53671 A,MCDANIELS REFRIGERATION,MCDANI,,1,2,3,0,0,1,,950629,950629,0,I,2,10:44.0,I
53673,53673 A,HOMETOWN BRAND CENTER    53673,6596,,1,2,2,3,0,1,,950629,980730,0,I,1,10:44.0,I
53674,53674 A,HOMETOWN BRAND CENTER    53674,6362,,1,2,2,3,0,1,,950629,980730,0,I,1,10:44.0,I
53675,53675 A,HOMETOWN BRAND CENTER    53675,2313,,1,2,2,3,0,1,,950629,980730,0,I,1,10:44.0,I
53676,53676 A,WESTERN AUTO            53676,81968,,1,1,3,3,0,1,,950629,980729,0,I,1,10:44.0,I
53678,53678 A,HOMETOWN BRAND CENTER    53678,2220,,1,2,2,3,0,1,,950629,980730,0,I,1,10:44.0,I
54604,54604 A,NATIONWIDE,NATION,,2,2,2,0,0,2,,950629,970918,0,I,2,10:44.0,I
77093,77093 A,LEROY & PRESTON COPY,PSA,,1,2,2,0,0,2,,950629,961212,0,I,2,10:44.0,I
53679,53679 A,YOUNGDALE'S INC,YOUNGD,,1,2,2,3,0,1,,950630,961004,0,I,1,10:44.0,I
5530,5530  A,EMERSON RADIO (FAST AID),EMERSO,,1,1,1,0,0,1,,950706,950706,0,I,1,10:44.0,I
53681,53681 A,HOMETOWN BRAND CENTER    53681,6287,,1,2,2,3,0,1,,950706,980730,0,I,1,10:44.0,I
53682,53682 A,HOMETOWN BRAND CENTER    53682,2289,,1,2,2,3,0,1,,950706,980730,0,I,1,10:44.0,I
53683,53683 A,ACME TV & COMPUTER,ACME T,,1,2,2,3,0,1,,950710,950710,0,I,1,10:44.0,I
53650,53650 A,GRAND FURNITURE,GRAND,,1,1,2,0,0,1,,950714,1000316,0,I,1,10:44.0,I
53685,53685 A,HOMETOWN BRAND CENTER    53685,2327,,1,2,2,3,0,1,,950714,980730,0,I,1,10:44.0,I
53684,53684 A,NORTHWEST SONY ONLY,NORTHW,,1,2,2,3,0,1,,950717,980625,0,I,1,10:44.0,I
5501,5501  A,AMERICAN BANKERS,ABIC,,1,2,3,0,0,1,,950718,1000320,0,A,1,10:44.0,I
5516,5516  A,MINOLTA CORP.,MINOLT,,1,2,3,0,0,1,,950718,950719,0,I,1,10:44.0,I
5517,5517  A,JC PENNEY,JC PEN,,1,2,3,0,0,1,,950718,1000320,0,I,1,10:44.0,I
53689,53689 A,WESTERN AUTO CORP-FREEZER,WESTER,,1,1,1,0,0,1,,950718,990810,0,I,1,10:44.0,I
54613,54613 A,EMERSON RADIO,EMERSO,,1,1,1,0,0,1,,950719,960702,0,I,1,10:44.0,I
5504,NULL,PC RICHARD & SON,PCRICH,,1,2,3,0,0,1,,950719,950719,0,I,1,10:44.0,I
5507,NULL,AMERICAN EXPRESS,AMERIC,,1,2,3,0,0,1,,950719,950719,0,I,1,10:44.0,I
5510,NULL,AMERICAN EXPRESS TRS CO INC,AMEXTR,,1,2,3,0,0,1,,950719,1000320,0,A,1,10:44.0,I
5515,NULL,AMERICAN RESEARCH CORP,AMERRE,,1,2,3,0,0,1,,950719,950719,0,I,1,10:44.0,I
5519,NULL,SAMSUNG INFOR SYSTEM AMERICAN,SANSUN,,1,2,3,0,0,1,,950719,950719,0,I,1,10:44.0,I
5520,5520  A,NW COMMUNICATIONS-NENTEL,NWCOMM,,1,2,3,0,0,1,,950719,971008,0,I,1,10:44.0,I
5521,NULL,LEGGETT & PLATT,LEGGET,,1,2,3,0,0,1,,950719,950719,0,I,1,10:44.0,I
5522,NULL,MALBER USA,MALBER,,1,2,3,0,0,1,,950719,1000321,0,I,1,10:44.0,I
5523,NULL,GARRARD,GARRAR,,1,2,3,0,0,1,,950719,960112,0,I,1,10:44.0,I
5524,NULL,SERVICE MERCHANDISE_PLUS POINT,PLUSPT,,1,2,3,0,0,1,,950719,950719,0,I,1,10:44.0,I
5527,NULL,AVS TECHNOLOGIES,AVS,,1,2,3,0,0,1,,950719,950719,0,I,1,10:44.0,I
5529,NULL,TECONEX,TECONX,,1,2,3,0,0,1,,950719,950719,0,I,1,10:44.0,I
5528,5528  A,DAZEY CORP,DAZEY,,1,2,3,0,0,1,0,950719,950921,0,I,1,10:44.0,I
53690,53690 A,QUALITY APPLIANCE INC,QUALIT,,1,2,2,0,0,1,,950719,980730,0,I,1,10:44.0,I
68015,68015 A,BEST TV SERVICE,NESDA,,1,2,2,0,0,1,,950719,961216,0,I,1,10:44.0,I
53687,53687 A,"THE HOME DEPOT, CROSSROADS",HOME,,1,1,2,0,0,2,,950720,950720,0,I,2,10:44.0,I
5315,5315  A,VAC-SOLICITATION,VAC,,1,2,3,0,0,2,,950721,1000320,0,A,2,10:44.0,I
31771,NULL,COAST TO COAST,53335,,1,2,2,3,0,1,,950721,950721,0,I,1,10:44.0,I
53680,53680 A,YOUNGDALE'S,YOUNG,,1,2,3,2,0,1,,950727,961004,0,I,1,10:44.0,I
68016,68016 A,TOPS ELECTRONIC SERVICE,NESDA,,1,2,2,0,0,1,,950727,970820,0,I,1,10:44.0,I
117,10S67 A,ACME SERVICE CO INC      10S67,10S67,,1,2,2,0,0,1,,950727,950727,0,I,1,10:44.0,I
53691,53691 A,BROAD BROTHERS INC,BROAD,,1,2,2,3,0,1,,950727,990414,0,I,1,10:44.0,I
54616,54616 A,MOBILE COMPUTING SOLUTIONS INC,MOBILE,,1,2,3,0,0,1,,950801,950801,0,I,1,10:44.0,I
62244,62244 A,WILLIAMS FURNITURE & APPLIANCE,FLPP,,2,2,3,0,0,1,,950803,950803,0,I,1,10:44.0,I
62245,62245 A,QUALITY FURINTURE,FLPP,,2,2,3,0,0,1,,950803,950803,0,I,1,10:44.0,I
118,NULL,CANADIAN PRICE LIST 1 AMENDED,CANADA,,1,2,3,0,0,1,,950803,1000317,0,A,1,10:44.0,I
67005,67005 A,JVC PLUS,CANADA,,1,2,3,0,0,1,,950811,970604,0,A,1,10:44.0,I
68017,68017 A,ACME SERVICE CO,NESDA,,1,2,2,0,0,1,,950811,961216,0,I,1,10:44.0,I
68018,68018 A,SALINAS VALLEY APPLIANCE & TV,NESDA,,1,2,2,0,0,1,,950811,961216,0,I,1,10:44.0,I
53695,53695 A,HOMETOWN BRAND CENTER    53695,2216,,1,2,2,3,0,1,,950811,980730,0,I,1,10:44.0,I
53694,53694 A,WESTERN AUTO            53694,83857,,1,1,2,3,0,2,,950811,980729,0,I,2,10:44.0,I
27647,27647 A,THE GROUP CONNECT LTD,THE GR,,1,2,2,3,0,1,,950814,950814,0,A,1,10:44.0,I
53666,53666 A,TREND-LINES,TREND,,2,1,2,2,0,2,,950816,951011,0,I,2,10:44.0,I
53693,53693 A,DE ANZA APPLIANCE,DE ANZ,,1,2,2,0,0,1,,950817,950817,0,I,1,10:44.0,I
53698,53698 A,STURM'S ISLAND APPLIANCE,STURM',,1,2,2,0,0,1,,950817,980625,0,I,1,10:44.0,I
53697,53697 A,KINGSWAY/LONGACRE OFFICE PROD,KINGSW,,1,2,2,2,0,1,,950817,980625,0,I,1,10:44.0,I
53696,53696 A,WESTERN AUTO            53696,40675,,1,1,2,3,0,2,,950821,950919,0,I,2,10:44.0,I
53667,53667 A,WOODWORKERS WAREHOUSE,WOODWO,,2,1,2,2,0,1,,950821,980226,0,I,1,10:44.0,I
53667,53667EH,WOODWORKERS WAREHOUSE,WOODWO,,2,1,2,2,0,1,,950821,980226,0,I,1,10:44.0,I
27644,27644 A,E W S ELECTRONICS INC,CANADA,,1,2,2,0,0,1,,950825,950825,0,I,1,10:44.0,I
27645,27645 A,WORLD ELECTRONICS INC,CANADA,,1,2,2,0,0,1,,950825,981007,0,I,1,10:44.0,I
27646,27646 A,BRAMALEA AUTO RADIO,CANADA,,1,2,2,0,0,1,,950825,950825,0,I,1,10:44.0,I
27648,27648 A,ULTRA AUTO SOUND & SECURITY,CANADA,,1,2,2,0,0,1,,950825,980519,0,I,1,10:44.0,I
27649,27649 A,THE CAR STEREO WAREHOUSE,CANADA,,1,2,2,0,0,1,,950825,950825,0,I,1,10:44.0,I
27650,27650 A,AUDIO DESIGN,CANADA,,1,2,2,0,0,1,,950825,950825,0,I,1,10:44.0,I
27651,27651 A,ELECTRONIC SERVICE CENTRE,CANADA,,1,2,2,0,0,1,,950825,980716,0,I,1,10:44.0,I
27652,27652 A,AUTOSONICS,CANADA,,1,2,2,0,0,1,,950825,950825,0,I,1,10:44.0,I
27653,27653 A,MOBILE SOUND SYSTEM,CANADA,,1,2,2,0,0,1,,950825,950825,0,I,1,10:44.0,I
27654,27654 A,STREETBEAT MOBILE SOUNT LTD,CANADA,,1,2,2,0,0,1,,950829,1000425,0,I,1,10:44.0,I
27655,27655 A,GREG'S TV & VIDEO INC,CANADA,,1,2,2,0,0,1,,950829,1001011,0,I,1,10:44.0,I
27643,27643 A,SMALL ENGINE PRO SHOP,CANADA,,2,2,2,0,0,1,,950829,950906,0,I,1,10:44.0,I
68019,68019 A,TOWNSHIP ELECTRONICS,NESDA,,1,2,2,0,0,1,,950829,961216,0,I,1,10:44.0,I
53699,53699 A,TOWNSHIP ELECTRONICS INC,TOWNSH,,1,2,2,3,0,1,,950829,950829,0,I,1,10:44.0,I
9123,9123  A,"AUDIO VIDEO CARIBE, INC",FLORID,,2,2,2,3,0,1,,950829,950925,0,I,1,10:44.0,I
53700,53700 A,"KENS OFFICE SYSTEM, CORP",KENS O,,1,2,2,2,0,1,,950830,980625,0,I,1,10:44.0,I
53701,53701 A,PLANET CAR FI,PLANET,,1,2,2,3,0,1,,950830,950830,0,I,1,10:44.0,I
119,NULL,PSA REN PRICING EFF,PSA RE,,1,2,2,0,0,1,,950905,950905,0,I,1,10:44.0,I
53702,53702 A,HOMETOWN BRAND CENTER    53702,1001,,1,2,2,3,0,1,,950906,980730,0,I,2,10:44.0,I
5531,NULL,USA WARRANTY INC.,USAWAR,,1,2,3,0,0,1,,950906,950906,0,I,1,10:44.0,I
120,NULL,CANADA PRICE LIST 1H,HIFI,,1,2,2,0,0,1,,950908,1000317,0,A,1,10:44.0,I
5316,5316  A,VAC SOLICITATION APP PLAN,VAC,,1,2,3,0,0,1,,950911,1000320,0,A,3,10:44.0,I
27656,27656 A,1070015 ONTARIO INC,CANADA,,1,2,2,0,0,1,,950911,1020916,0,I,1,10:44.0,I
27657,27657 A,BOOMIN' CAR AUDIO,CANADA,,1,2,2,0,0,1,,950911,950911,0,I,1,10:44.0,I
27658,27658 A,"XLTRONICS, DIV OF JAN VARGAS",CANADA,,1,2,2,0,0,1,,950911,950911,0,I,1,10:44.0,I
27659,27659 A,LIPTON'S ELECTRONICS LTD,CANADA,,1,2,2,0,0,1,,950911,950911,0,I,1,10:44.0,I
68020,68020 A,HI-TECH SERVICE,NESDA,,1,2,2,0,0,1,,950911,961216,0,I,1,10:44.0,I
68021,68021 A,SIGHT & SOUND OF SAN ANTONIO,NESDA,,1,2,2,0,0,1,,950911,961216,0,I,1,10:44.0,I
77094,77094 A,MCDANIEL'S REFRIGERATION,PSA,,1,2,2,0,0,2,,950921,961212,0,I,2,10:44.0,I
68022,68022 A,R & R ELECTRONICS,NESDA,,1,2,2,0,0,1,,950921,970923,0,I,1,10:44.0,I
53713,53713 A,COAST TO COAST,39870,,1,2,2,3,0,1,,950921,970408,0,I,1,10:44.0,I
53708,53708 A,HOMETOWN BRAND CENTER,2256,,1,2,2,3,0,1,,950921,980730,0,I,2,10:44.0,I
53709,53709 A,HOMETOWN BRAND CENTER,7283,,1,2,2,3,0,1,,950921,980730,0,I,2,10:44.0,I
53710,53710 A,WESTERN AUTO            53710,83881,,1,1,3,3,0,1,,950921,950921,0,I,1,10:44.0,I
53711,53711 A,WESTERN AUTO            53711,88666,,1,1,3,3,0,1,,950921,960725,0,I,1,10:44.0,I
53712,53712 A,WESTERN AUTO            53712,54631,,1,1,3,3,0,1,,950921,980729,0,I,1,10:44.0,I
53715,53715 A,HOMETOWN BRAND CENTER    53715,2407,,1,1,3,3,0,1,,950925,980730,0,I,1,10:44.0,I
53688,53688 A,USA DISCOUNTERS,USA DI,,1,2,2,0,0,1,,950925,960923,0,I,1,10:44.0,I
62246,62246 A,USA DISCOUNTERS,FLPP,,1,2,3,0,0,1,,950927,981027,0,I,1,10:44.0,I
53716,53716 A,WESTERN AUTO            53716,48025,,1,1,3,3,0,1,,950927,950927,0,I,2,10:44.0,I
121,NULL,MISC. CHECK,MISC.,,1,2,3,0,0,1,,951003,1000317,0,A,1,10:44.0,I
53703,53703 A,EXPO (HOME DEPOT),EXPO (,,1,2,2,0,0,1,,951004,990526,0,I,1,10:44.0,I
27660,27660 A,L M C INFORMATIQUE ENR,CANADA,,1,2,2,0,0,1,,951006,951006,0,I,1,10:44.0,I
27661,27661 A,760655 ONT INC/JAPAN CAMERA CT,760655,,1,2,2,0,0,1,,951006,951006,0,I,1,10:44.0,I
27662,27662 A,1000 ISLANDS ELECTRONICS,CANADA,,1,2,2,0,0,1,,951006,980819,0,I,1,10:44.0,I
62247,62247 A,BEST HOME CENTER,FLPP,,1,2,3,0,0,1,,951009,951009,0,I,1,10:44.0,I
53717,53717 A,BEST HOME CENTER,BEST H,,1,2,2,2,0,1,,951009,980716,0,I,1,10:44.0,I
53718,53718 A,EXPRESS TECH SERVICE,EXPRES,,1,2,2,2,0,1,,951009,980625,0,I,1,10:44.0,I
53719,53719 A,RICKY SMITH AUDIO,RICKY,,1,2,2,3,0,1,,951009,1030213,0,A,1,10:44.0,I
77095,77095 A,"STURM'S APPLIANCE,LLC",PSA,,1,2,2,0,0,1,,951018,1010510,0,I,1,10:44.0,I
5317,5317  A,EMPLOYEE SERVICE PROGRAM,EMPLOY,,1,2,2,0,0,1,,951024,1000320,0,A,1,10:44.0,I
27665,27665 A,EMPLOYEE SERVICE PROGRAM   CAN,EMPCAN,,1,2,2,0,0,1,,951024,961219,0,A,1,10:44.0,I
53720,53720 A,COAST TO COAST           53720,30393,,1,2,2,3,0,1,,951026,960725,0,I,1,10:44.0,I
53714,53714 A,AUDIO GRAPHIC SYSTEMS,AUDIO,,1,1,2,0,0,1,,951030,980624,0,I,1,10:44.0,I
53721,53721 A,WESTERN AUTO            53721,70953,,1,1,3,3,0,1,,951030,980729,0,I,1,10:44.0,I
27663,27663 A,CAMBRIDGE TV & STEREO,CANADA,,1,2,2,0,0,1,,951101,970424,0,I,1,10:44.0,I
27664,27664 A,THE COLOUR BOX,CANADA,,1,2,2,0,0,1,,951101,951101,0,I,1,10:44.0,I
53724,53724 A,BEEPHONE INT'L,BEEPHO,,2,2,2,3,0,1,,951101,951101,0,I,1,10:44.0,I
53725,53725 A,COMPUTER PARADISE,COMPUT,,1,2,2,3,0,1,,951110,951110,0,I,1,10:44.0,I
53727,53727 A,WESTERN AUTO            53727,19323,,1,1,3,3,0,1,,951110,951110,0,I,1,10:44.0,I
53728,53728 A,WESTERN AUTO            53728,31237,,1,1,3,3,0,1,,951110,980729,0,I,1,10:44.0,I
53726,53726 A,HOMETOWN BRAND CENTER    53726,6304,,1,2,2,3,0,1,,951110,980730,0,I,1,10:44.0,I
53722,53722 A,WESTERN AUTO            53722,25973,,1,1,3,3,0,1,,951113,951113,0,I,2,10:44.0,I
53723,53723 A,WESTERN AUTO            53723,39933,,1,1,3,3,0,1,,951113,990315,0,I,2,10:44.0,I
54639,54639 A,BOSCOV'S/DBA APPLIANCES UNLTD,BOSCOV,,1,2,2,0,0,1,,951117,951117,0,I,1,10:44.0,I
9124,9124  A,SOUTHERN FITNESS,FLORID,,1,2,2,0,0,1,,951120,980625,0,I,1,10:44.0,I
53729,53729 A,WESTERN AUTO            53729,16840,,1,1,3,3,0,1,,951128,980729,0,I,1,10:44.0,I
53730,53730 A,WESTERN AUTO            53730,89292,,1,1,3,3,0,1,,951128,960725,0,I,1,10:44.0,I
53731,53731 A,WESTERN AUTO            53731,28431,,1,1,3,3,0,1,,951128,951128,0,I,1,10:44.0,I
53732,53732 A,ALPHA-TECH COMPUTERS,ALPHA-,,2,2,2,3,0,1,,951130,951130,0,I,1,10:44.0,I
27666,27666 A,STEREO DEN,STEREO,,1,2,2,0,0,1,,951130,951130,0,I,1,10:44.0,I
27667,27667 A,THE CAMERA CENTRE,THE CA,,1,2,2,0,0,1,,951130,970204,0,I,1,10:44.0,I
53733,53733 A,WESTERN AUTO            53733,20917,,1,1,3,3,0,1,,951204,980729,0,I,1,10:44.0,I
53734,53734 A,WESTERN AUTO            53734,86769,,1,1,3,3,0,1,,951204,980729,0,I,1,10:44.0,I
53735,53735 A,WESTERN AUTO            53735,19778,,1,1,2,3,0,1,,951204,980729,0,I,1,10:44.0,I
53736,53736 A,WESTERN AUTO            53736,24281,,1,1,2,3,0,1,,951204,960725,0,I,1,10:44.0,I
53737,53737 A,WESTERN AUTO            53737,71423,,1,1,2,3,0,1,,951204,980729,0,I,1,10:44.0,I
53739,53739 A,WESTERN AUTO            53739,35667,,1,1,2,3,0,1,,951211,980729,0,I,1,10:44.0,I
9125,9125  A,STUART ELECTRONICS,STUART,,1,2,2,3,0,1,,951211,951211,0,I,1,10:44.0,I
122,NULL,HOMETOWN BOGUS A/M PRICING,HOMETO,,1,2,2,3,0,1,,951211,1000317,0,A,1,10:44.0,I
53707,53707 A,MEDIA PLAY,MEDIA,,2,2,2,2,0,1,,951218,951218,0,I,2,10:44.0,I
53740,53740 A,AGENDA BUSINESS CENTER,AGENDA,,1,2,2,2,0,1,,951218,961219,0,I,1,10:44.0,I
53738,53738 A,NCA COMPUTER PRODUCTS,NCA CO,,1,2,3,0,0,1,,951222,970408,0,I,1,10:44.0,I
62248,62248 A,HANSEN'S FURNITURE,FLPP,,2,2,3,0,0,1,,951222,990603,0,I,1,10:44.0,I
62249,62249 A,3 GUY'S FURNITURE,FLPP,,2,2,3,0,0,1,,951222,951222,0,I,1,10:44.0,I
53692,53692 A,BRUCE'S SUPERSTORE,BRUCE',,1,2,2,3,0,1,,951222,960130,0,I,1,10:44.0,I
27668,27668 A,HOWARD TV,CANADA,,1,2,2,0,0,1,,951229,951229,0,I,1,10:44.0,I
62250,62250 A,BRESSLERS INC,FLPP,,2,2,3,0,0,1,,951229,951229,0,I,1,10:44.0,I
123,NULL,NESDA RENEWAL PRICING,NESDA,,1,2,2,0,0,1,,960109,960109,0,I,1,10:44.0,I
68023,68023 A,CG ELECTRIC APPLIANCE,NESDA,,1,2,2,0,0,1,,960110,961216,0,I,1,10:44.0,I
62251,62251 A,DESIGN FURNITURE,FLPP,,2,2,3,0,0,1,,960110,960110,0,I,1,10:44.0,I
124,NULL,COAST TO COAST BOGUS PRICING,COAST,,1,2,2,0,0,1,,960111,1000317,0,A,1,10:44.0,I
5532,NULL,AMERICAN EXPRESS FINANCIAL,AMEXFA,,1,2,3,0,0,1,,960112,1071023,0,A,1,10:44.0,I
27669,27669 A,WIRELESS WORLD INC,CANADA,,2,2,2,2,0,1,,960117,960117,0,I,1,10:44.0,I
125,NULL,GENERIC-HOME OFFICE A  120195,GENERI,,1,2,2,0,0,1,,960119,1000317,0,A,1,10:44.0,I
126,NULL,GENERIC-HOME OFFICE B  120195,GENERI,,1,2,2,0,0,1,,960119,1000317,0,A,1,10:44.0,I
127,NULL,GENERIC-SMALLELEC  120195,GENERI,,1,2,2,0,0,1,,960119,1000317,0,A,1,10:44.0,I
128,NULL,GENERIC-LAWNGARD  120195,GENERI,,1,2,2,0,0,1,,960119,1000317,0,A,1,10:44.0,I
129,NULL,GENERIC-APPLIANCES  120195,GENERI,,1,2,2,0,0,1,,960119,1000317,0,A,1,10:44.0,I
130,NULL,GENERIC-AUDVID  120195,GENERI,,1,2,2,0,0,1,,960119,1000317,0,A,1,10:44.0,I
53741,53741 A,MIDVALLEY TV & ELECTRONIC,MIDVAL,,1,2,2,2,0,1,,960119,980625,0,I,1,10:44.0,I
53744,53744 A,APPLIANCE BUILDERS,APPLIA,,1,2,2,0,0,1,,960119,980901,0,I,1,10:44.0,I
53742,53742 A,ABACUS COPY SYSTEMS,ABACUS,,1,2,2,2,0,1,,960119,980625,0,I,1,10:44.0,I
53743,53743 A,HOMETOWN BRAND CENTER    53743,2266,,1,2,2,3,0,1,,960125,980730,0,I,1,10:44.0,I
77096,77096 A,WRIGHT'S APPLIANCE REPAIR,PSA,,1,2,2,0,0,1,,960125,961212,0,I,1,10:44.0,I
27670,27670 A,E K ELECTRONICS SYSTEMS INC,CANADA,,1,2,2,0,0,1,,960202,960202,0,I,1,10:44.0,I
27671,27671 A,AJAX HIFI INC,CANADA,,1,2,2,0,0,1,,960202,960202,0,I,1,10:44.0,I
27672,27672 A,THOMPSON BROTHERS STEREO,CANADA,,1,2,2,0,0,1,,960202,960202,0,I,1,10:44.0,I
27673,27673 A,QUESTECH SERVICES INC.,CANADA,,1,2,2,2,0,1,,960202,970826,0,I,1,10:44.0,I
53745,53745 A,WESTERN AUTO            43125,53745,,1,1,2,3,0,1,,960206,980729,0,I,1,10:44.0,I
53748,53748 A,COAST TO COAST           53748,52796,,1,2,2,3,0,1,,960208,970408,0,I,1,10:44.0,I
5533,5533  A,ALFRED KARCHER INC.,FAST,,1,2,3,0,0,1,,960213,960213,0,I,1,10:44.0,I
77097,77097 A,RAVINA PLUMBING & APPLIANCE,PSA,,1,2,2,0,0,1,,960215,961212,0,I,1,10:44.0,I
40279,40279 A,VOLER CORPORATION,VOLER,,1,2,3,2,0,1,,960215,980625,0,I,1,10:44.0,I
53746,53746 A,SATURN ELECTRONICS,SATURN,,1,2,2,2,0,1,,960215,1000819,0,I,1,10:44.0,I
53749,53749 A,APPLIANCE PARTS PLUS,APPLIA,,1,2,2,2,0,1,,960215,980624,0,I,1,10:44.0,I
53750,53750 A,TELEVISION SERVICE CENTER,TELEVI,,1,2,2,3,0,1,,960215,990709,0,A,1,10:44.0,I
53751,53751 A,MICRO COMPUTER CENTER,MICRO,,1,2,2,3,0,1,,960215,960215,0,I,1,10:44.0,I
53752,53752 A,CAULEY'S,CAULEY,,1,2,2,3,0,1,,960215,960215,0,I,1,10:44.0,I
27674,27674 A,ADEN CAMERA,CANADA,,1,2,2,0,0,1,,960215,960215,0,I,1,10:44.0,I
27675,27675 A,UPDATE TV & STEREO SALES,CANADA,,1,2,2,0,0,1,,960215,960215,0,I,1,10:44.0,I
27676,27676 A,FIRST CHOICE BUSINESS MACHINES,CANADA,,1,2,2,0,0,1,,960215,960719,0,I,1,10:44.0,I
27677,27677 A,705843 ONT LTD/MUNTZ,CANDA,,1,2,2,0,0,1,,960215,960215,0,I,1,10:44.0,I
27678,27678 A,CUSTONE ELECTROMOTIVE,CANADA,,1,2,2,0,0,1,,960215,960215,0,I,1,10:44.0,I
53758,53758 A,WESTERN AUTO            53758,19315,,1,1,2,3,0,1,,960220,980729,0,I,1,10:44.0,I
53757,53757 A,WESTERN AUTO            53757,94524,,1,1,2,3,0,1,,960220,980729,0,I,1,10:44.0,I
77098,77098 A,T V S TV & VIDEO SERVICE,PSA,,1,2,2,0,0,1,,960226,961212,0,I,1,10:44.0,I
53747,53747 A,SAK'S TV & FURNITURE,SAK'S,,1,2,2,2,0,1,,960301,980625,0,I,1,10:44.0,I
68024,68024 A,BROAD BROTHERS INC,NESDA,,1,2,2,0,0,1,,960301,961219,0,I,1,10:44.0,I
53753,53753 A,CARMONA'S APPLIANCE,CARMON,,1,2,3,0,0,1,,960301,980720,0,I,1,10:44.0,I
53754,53754 A,GINNO'S KITCHEN & APPLIANCE,GINNO',,1,2,2,0,0,1,,960301,980716,0,I,1,10:44.0,I
53759,53759 A,HAHN'S OUTDOOR POWER EQUIPMENT,HAHN'S,,1,2,2,2,0,1,,960301,980625,0,I,1,10:44.0,I
53760,53760 A,"VIDICOMP DIST, INC",VIDICO,,1,2,2,3,0,1,,960301,960301,0,I,1,10:44.0,I
27679,27679 A,KENNEDY HIFI,CANADA,,1,2,2,0,0,1,,960301,970204,0,I,1,10:44.0,I
53755,53755 A,NENTEL,POPSAL,,1,2,3,1,0,1,,960307,971008,0,I,2,10:44.0,I
62252,62252 A,SAK'S TV & FURNITURE,FLPP,,1,2,2,0,0,1,,960307,960307,0,I,1,10:44.0,I
62253,62253 A,FURNITURE INTERIORS,FLPP,,2,2,3,0,0,1,,960307,960307,0,I,1,10:44.0,I
27680,27680 A,AUTOSPORT INTERNATIONAL,CANADA,,1,2,2,0,0,1,,960315,960315,0,I,1,10:44.0,I
53762,53762 A,WESTERN AUTO            53762,11999,,1,1,2,3,0,1,,960320,980729,0,I,1,10:44.0,I
53763,53763 A,WESTERN AUTO            53763,19372,,1,1,2,3,0,1,,960320,980729,0,I,1,10:44.0,I
53764,53764 A,WESTERN AUTO            53764,86793,,1,1,2,3,0,1,,960320,980729,0,I,1,10:44.0,I
53765,53765 A,WESTERN AUTO            53765,10686,,1,1,2,3,0,1,,960320,1000814,0,I,1,10:44.0,I
53766,53766 A,WESTERN AUTO            53766,67280,,1,1,2,3,0,1,,960320,980729,0,I,1,10:44.0,I
53767,53767 A,BALD KNOB HOME & AUTO,BALD K,,1,2,2,2,0,1,,960321,1030428,0,I,1,10:44.0,I
68025,68025 A,AIRPORT APPLIANCE,NESDA,,1,2,2,0,0,1,,960321,961216,0,I,1,10:44.0,I
27681,27681 A,DYNEVOR FURNITURE & APPLIANCE,CANADA,,1,2,2,0,0,1,,960402,960402,0,I,1,10:44.0,I
53770,53770 A,MANUEL JOSEPH,MANUEL,,1,2,2,0,0,1,,960403,990920,0,I,1,10:44.0,I
53768,53768 A,MIDWESTERN DISKETTE,MIDWES,,1,2,2,2,0,1,,960403,980625,0,I,1,10:44.0,I
53769,53769 A,BUDGET SALES COMPANY,BUDGET,,1,2,2,2,0,1,,960403,990204,0,I,1,10:44.0,I
53771,53771 A,HOMETOWN BRAND CENTER    53771,7265,,1,2,2,3,0,1,,960403,980730,0,I,1,10:44.0,I
54670,NULL,MULTI-PURPOSE SERVICE      APP,MULTI,,1,2,3,0,0,1,,960409,960409,0,I,1,10:44.0,I
53704,53704 A,MEYER APPLIANCE TVIDEO,RENEW,,1,2,2,0,0,1,,960415,970107,0,I,1,10:44.0,I
62254,62254 A,JON'S HOME FURNISHERS,FLPP,,2,2,3,0,0,1,,960416,960416,0,I,1,10:44.0,I
62255,62255 A,CASABLANCA FURNITURE,FLPP,,2,2,3,0,0,1,,960416,960416,0,I,1,10:44.0,I
62256,62256 A,LOUIS FURNITURE,FLPP,,2,2,3,0,0,1,,960416,960416,0,I,1,10:44.0,I
62257,62257 A,WESTERN FURNITURE,FLPP,,2,2,3,0,0,1,,960416,990317,0,I,1,10:44.0,I
62258,62258 A,M&M FURNITURE,FLPP,,2,2,3,0,0,1,,960416,960416,0,I,1,10:44.0,I
27683,27683 A,MUSONIC LTD,CANADA,,1,2,2,0,0,1,,960416,960416,0,I,1,10:44.0,I
27684,27684 A,KUSTOM AUTO SOUND & GRAPHIC,CANADA,,1,2,2,0,0,1,,960416,960416,0,I,1,10:44.0,I
